Rubriques douanières,Dénomination des marchandises,2006-01-01 00:00:00,2006-02-01 00:00:00,2006-03-01 00:00:00,2006-04-01 00:00:00,2006-05-01 00:00:00,2006-06-01 00:00:00,2006-07-01 00:00:00,2006-08-01 00:00:00,2006-09-01 00:00:00,2006-10-01 00:00:00,2006-11-01 00:00:00,2006-12-01 00:00:00,2007-01-01 00:00:00,2007-02-01 00:00:00,2007-03-01 00:00:00,2007-04-01 00:00:00,2007-05-01 00:00:00,2007-06-01 00:00:00,2007-07-01 00:00:00,2007-08-01 00:00:00,2007-09-01 00:00:00,2007-10-01 00:00:00,2007-11-01 00:00:00,2007-12-01 00:00:00,2008-01-01 00:00:00,2008-02-01 00:00:00,2008-03-01 00:00:00,2008-04-01 00:00:00,2008-05-01 00:00:00,2008-06-01 00:00:00,2008-07-01 00:00:00,2008-08-01 00:00:00,2008-09-01 00:00:00,2008-10-01 00:00:00,2008-11-01 00:00:00,2008-12-01 00:00:00,2009-01-01 00:00:00,2009-02-01 00:00:00,2009-03-01 00:00:00,2009-04-01 00:00:00,2009-05-01 00:00:00,2009-06-01 00:00:00,2009-07-01 00:00:00,2009-08-01 00:00:00,2009-09-01 00:00:00,2009-10-01 00:00:00,2009-11-01 00:00:00,2009-12-01 00:00:00,2010-01-01 00:00:00,2010-02-01 00:00:00,2010-03-01 00:00:00,2010-04-01 00:00:00,2010-05-01 00:00:00,2010-06-01 00:00:00,2010-07-01 00:00:00,2010-08-01 00:00:00,2010-09-01 00:00:00,2010-10-01 00:00:00,2010-11-01 00:00:00,2010-12-01 00:00:00,2011-01-01 00:00:00,2011-02-01 00:00:00,2011-03-01 00:00:00,2011-04-01 00:00:00,2011-05-01 00:00:00,2011-06-01 00:00:00,2011-07-01 00:00:00,2011-08-01 00:00:00,2011-09-01 00:00:00,2011-10-01 00:00:00,2011-11-01 00:00:00,2011-12-01 00:00:00,2012-01-01 00:00:00,2012-02-01 00:00:00,2012-03-01 00:00:00,2012-04-01 00:00:00,2012-05-01 00:00:00,2012-06-01 00:00:00,2012-07-01 00:00:00,2012-08-01 00:00:00,2012-09-01 00:00:00,2012-10-01 00:00:00,2012-11-01 00:00:00,2012-12-01 00:00:00,2013-01-01 00:00:00,2013-02-01 00:00:00,2013-03-01 00:00:00,2013-04-01 00:00:00,2013-05-01 00:00:00,2013-06-01 00:00:00,2013-07-01 00:00:00,2013-08-01 00:00:00,2013-09-01 00:00:00,2013-10-01 00:00:00,2013-11-01 00:00:00,2013-12-01 00:00:00,2014-01-01 00:00:00,2014-02-01 00:00:00,2014-03-01 00:00:00,2014-04-01 00:00:00,2014-05-01 00:00:00,2014-06-01 00:00:00,2014-07-01 00:00:00,2014-08-01 00:00:00,2014-09-01 00:00:00,2014-10-01 00:00:00,2014-11-01 00:00:00,2014-12-01 00:00:00,2015-01-01 00:00:00,2015-02-01 00:00:00,2015-03-01 00:00:00,2015-04-01 00:00:00,2015-05-01 00:00:00,2015-06-01 00:00:00,2015-07-01 00:00:00,2015-08-01 00:00:00,2015-09-01 00:00:00,2015-10-01 00:00:00,2015-11-01 00:00:00,2015-12-01 00:00:00,2016-01-01 00:00:00,2016-02-01 00:00:00,2016-03-01 00:00:00,2016-04-01 00:00:00,2016-05-01 00:00:00,2016-06-01 00:00:00,2016-07-01 00:00:00,2016-08-01 00:00:00,2016-09-01 00:00:00,2016-10-01 00:00:00,2016-11-01 00:00:00,2016-12-01 00:00:00,2017-01-01 00:00:00,2017-02-01 00:00:00,2017-03-01 00:00:00,2017-04-01 00:00:00,2017-05-01 00:00:00,2017-06-01 00:00:00,2017-07-01 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,2017-11-01 00:00:00,2017-12-01 00:00:00,2018-01-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00
2205,Vermouths,0.0,64.7,0.0,4.5,0.2000000000000028,0.7999999999999972,72.89999999999999,2.200000000000017,0.0,0.0,0.0,24.89999999999998,0.0,0.0,2.1,0.0,6.300000000000001,0.0,0.7999999999999989,0.0,0.0,0.0,0.0,32.7,0.5,0.0,0.0,0.0,18.8,0.0,0.0,0.0,61.90000000000001,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,11.908804,0.0,0.0,1.248649,0.0,15.891892,0.0,16.05396,0.0,0.0,6.648955,0.013531,0.0,0.401969,0.884489,0.591176,0.324419,0.032154,104.699815,0.946973,5.448649,2.443922,1.707732,0.0,12.389359,0.831167,0.0,0.0,0.307589,18.328298,2.869206,0.553623,5.448649,7.686275,0.0,0.0,0.0,1.678807,4.423132,0.629624,0.0,6.923872,0.0,0.0,0.0,8.910191,0.0,0.49498444,0.192733701458,0.0,10.272378606779,0.0,0.0,8.224583859966,0.127900344,0.0,0.0,0.81588236,0.0,0.0,0.0,0.49145428,2.02595942,0.0,0.0,1.544374,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.834621,,5.675589,0.0,0.0,5.7,0.0,0.076259,0.0,0.0,0.252404,1.200722,0.664783,4.051744,2.715985,0.0,3.694503,1.728965,0.0,0.619833,0.0,1.785742,0.0,2.01592,1.449448,1.121396,5.346227,2.89579,13.085393,1.395475,2.101896,1.298465,4.783731,,9.116009,11.489401,1.604724,5.376412,0.029946,3.360152,6.157394
2207-08,Liqueurs et autres boissons spiritueuses,0.0,1.3,8.1,1.0,27.7,3.299999999999997,28.8,7.599999999999994,25.3,42.40000000000001,8.400000000000006,42.59999999999999,43.3,0.0,7.800000000000004,1.299999999999997,35.00000000000001,15.3,32.49999999999999,77.4,95.20000000000002,54.5,6.599999999999966,0.0,48.3,5.900000000000006,27.39999999999999,42.30000000000001,81.6,44.0,122.0,44.39999999999998,74.10000000000002,80.10000000000002,36.69999999999993,125.4000000000001,32.8,106.7,88.4,160.3,67.69999999999999,107.541222,142.857929,32.262012,84.938838,126.970814,197.243688,65.374466,8.35713,183.73312,130.125548,71.858454,73.204121,3.54769,141.846467,23.628032,147.051473,174.996281,145.093242,196.228158,11.113044,19.854489,50.647983,29.58172,59.879313,45.264822,30.003727,111.180297,5.780578,38.214407,370.847265,280.595836,382.94378,109.320094,50.647983,396.6027569999999,333.427595,158.735303,228.770872,218.955711,162.143704,621.996773,178.025745,283.628154,666.595995,335.320103,316.308323,446.439741,160.96486063,371.89108148,454.639670363983,305.50181431603,243.866645618762,1.388422557731,31.8784324572,123.288375104112,13.6790139752,0.0,60.023992300657,18.26237437,37.68880164,9.633392650000001,5.574021399999999,9.95203044,20.51113323,37.438807,30.084772,136.999073,60.13936500000001,168.128923,73.365945,102.816695,164.692081,126.834477,40.672114,271.63556,123.056828136,250.453893,39.84504,62.484697,60.240661,27.16258,129.273338,91.244201,177.631217,22.15358,139.305835,235.51248,115.189218,50.831393,52.430508,107.498322,219.724525,140.816323,201.134757,284.4,168.934157,68.44772900000001,110.216971,145.858655,165.197477,259.06825,303.097737,81.809246,302.883404,116.179915,259.883712,278.925229,179.48572,235.055502,287.857677,257.665536,317.580507,292.500941,238.684764,447.345406,355.489746,243.366028,408.665214,260.78803,293.586905,265.490738,386.697212,373.9494,304.392632,405.666191,429.250174,470.192757,459.096567,361.244053,569.370631
2401,Tabac,0.0,0.0,0.0,0.0,111.8,0.0,0.0,0.0,114.6,0.0,0.0,124.6,0.0,0.0,77.0,0.0,38.7,0.0,71.7,0.0,38.40000000000001,181.1,0.0,24.5,54.6,0.0,63.2,29.50000000000001,87.89999999999998,123.1,0.0,129.4,0.0,122.1,87.80000000000007,146.6999999999999,137.1,0.0,202.7,72.5,140.9999999999999,138.691817,135.57962,124.614358,157.270219,0.0,0.0,0.0,134.837563,137.688068,262.742781,260.275148,296.405376,0.0,69.167636,224.059333,149.230887,76.851162,227.897449,226.436889,145.993214,157.653135,304.06022,134.811341,97.50962,0.0,0.0,336.378763,223.737963,234.325871,288.486711,357.879975,-,187.968184,304.06022,426.382379,522.830712,221.890844,335.819625,323.503276,250.382022,303.503243,502.855907,295.412807,484.359886,231.361724,64.721738,308.834318,273.1496380299999,343.20105631,383.2184302270001,717.7821261066001,616.814052122,210.562793868,477.4165211176,733.0669181577001,0.0,0.0,0.0,118.39154702,118.45665473,284.38058327,128.91507718,409.27826321,709.3092626999999,419.348687,518.564083,480.908783,240.883626,484.209148,344.233001,417.683312,431.956631,815.304819,730.629814,660.474773,649.2216857999999,539.000787,635.996751,640.221822,0.250407,265.506263,931.15589,462.477735,1019.931214,467.630034,873.396026,796.750227,404.008511,198.8292,413.985736,599.525891,405.747241,387.40701,409.026583,406.0,1014.540613,823.01655,410.765757,412.990934,857.463608,845.807244,859.263312,207.349129,852.758271,427.333306,855.474016,439.45668,375.846558,648.853623,429.282104,429.866521,430.762388,430.385831,433.417886,215.300316,614.864773,225.028796,440.309432,469.107162,225.10743,451.075955,1598.495968,,,0.0,0.0,0.368902,,,
240220,Cigarettes,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,0.0,7.3,7.399999999999999,7.400000000000002,7.299999999999997,15.0,30.6,48.5,24.19999999999999,10.20000000000002,24.19999999999999,37.59999999999999,13.40000000000001,-,0.0,0.0,0.0,,,,33.3,28.2,-61.5,,144.9,0,0.0,54.4,0.0,28.8,23.112193,0.433333,35.962615,0.0,0.0,0.0,0.0,74.79753,0.0,0.0,95.0421,0.0,95.632894,0.0,45.312383,0.0,112.742818,3.058713,0.0,108.564991,0.0,115.926076,0.0,108.04242,0.0,109.518155,0.05541,0.0,22.790632,162.412272,17.315862,11.42258,167.482557,115.926076,69.373649,136.215642,140.881682,5.062526,146.383972,30.617342,0.140437,176.617799,0.0,77.895463,0.0,135.076991,3.396383,113.94840855,140.29286128,80.6004413417,363.120894412866,73.870229038522,41.343697004498,477.4165211176,60.36800606264801,30.6891008739,30.3306913664,26.703743258484,69.94870856,0.0,0.0,,22.19581245,30.39024883,19.331284,0.0,0.091457,0.0,0.016877,0.0,5.41269,0.0,5.432023,0.0,0.017092,0.0,24.060635,0.0,24.840161,0.038889,0.213893,143.543385,0.0,0.0,42.164435,0.0,0.0,0.170598,0.0,0.0,0.0,0.0,0.0,20.463378,0.0,0.0,43.342835,0.0,0.0,0.061888,8.356665,0.513817,0.705714,13.478098,0.0,,6.716151,0.0,46.552087,2.325083,18.992124,0.0,36.28822,10.870795,8.944551,0.0,0.0,76.275852,20.189499,26.630171,0.0,7.105464,0.666432,7.018925,0.0,22.579647,4.26415,0.383334,,
2501,Sel,60.1,49.7,93.3,116.9,95.69999999999999,101.7,71.30000000000007,121.5999999999999,103.8000000000001,158.8,55.00000000000011,122.3,45.9,97.69999999999999,107.2,50.39999999999998,46.5,34.19999999999999,46.30000000000001,123.3,82.10000000000002,71.0,34.60000000000002,30.09999999999991,11.5,20.5,0.1000000000000014,48.6,18.39999999999999,13.30000000000001,54.69999999999999,26.09999999999999,28.60000000000002,62.59999999999997,66.80000000000001,16.19999999999999,44.4,28.50000000000001,20.5,41.59999999999999,52.5,0.0,70.570049,19.401922,38.424352,0.0,0.0,0.0,9.615837,28.815652,31.375355,22.561826,45.288899,82.451783,155.363204,291.021019,399.009819,156.024509,311.246108,343.628912,250.583732,297.28386,522.110846,407.929862,258.365604,263.937171,553.698555,478.355671,328.443693,361.948947,448.173953,325.225327,173.458085,249.99846,522.110846,223.239784,324.479962,429.490387,340.459693,394.98952,329.263601,372.539662,290.492502,331.220465,406.562398,278.962623,322.300749,253.344329,288.37740375,337.4927002000001,424.283233223971,418.482197518811,305.853117152666,424.944007659805,193.328032342007,347.824857960372,426.9462178066199,247.283002306635,377.9095494221681,251.8211179499999,221.39706013,345.7096407899999,449.0503255500001,446.97909485,349.31074971,464.59829,532.602371,534.663853,534.457501,499.818044,523.374567,232.507855,140.653003,224.391025,344.04537,245.831557,596.3499287701003,574.007206,680.698737,566.502225,371.415188,487.183369,302.803921,566.179839,625.477219,597.478157,293.634388,440.102055,703.803864,516.386973,445.209787,494.477151,561.466906,597.143413,498.960563,424.3,394.477196,331.203544,280.322337,335.574671,389.51367,760.048331,713.917136,521.195708,631.548158,536.153516,808.03472,659.265945,392.35599,479.378583,241.594844,406.497875,569.007435,873.892639,668.589948,733.95508,418.796655,509.690543,478.148065,701.072398,600.638647,462.787136,508.349593,378.951584,574.570542,951.198329,783.059596,1175.559984,516.014496,463.704542,1178.112197
252310,Ciments non pulverisés dits clinkers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.756161,610.241986,566.212847,173.353287,119.635645,373.446615,153.495748,411.400756,454.7922294209991,631.818286,630.652389,313.060855,181.124847,388.101238,459.893759,1111.577765,168.539742,31.185899,451.264965,1085.234885,889.642225,563.826829,0.0,11.1555,0.425839,0.0,38.299403,0.0,0.462759,6.321823,641.994412,365.43416,370.917867,1261.032298,202.528747,542.030913,1946.712279,789.541852,598.776744,126.720539,332.164333,2.906502,2864.847843,2801.848989,1365.201366,3399.445066,2863.469299,1598.821975,4091.344914,3402.187867,4398.901699,4419.568085,1572.123912,1932.784821,11212.707966,12035.215486,5677.987698,6697.647077,5754.133579,3032.794554,4098.595058,3574.179815,5232.720613
252329,Ciment portland,1252.8,1310.8,1411.8,612.7000000000003,980.0,1294.4,1274.2,1268.599999999999,1325.5,1257.5,1929.900000000001,1500.5,1458.2,1467.3,1246.4,1050.700000000001,1093.299999999999,1308.900000000001,1482.2,1922.0,1481.9,1917.9,1933.1,1465.6,1652.5,1236.0,2672.5,3572.5,2622.6,1427.199999999999,1587.5,2478.900000000001,3008.700000000001,3477.199999999997,2574.0,3125.900000000001,2973.9,2881.8,3396.900000000001,2945.799999999999,2645.300000000001,4220.870308,2392.768635,4236.563292,2528.82793,3206.783756,2906.687338,4173.638454,4273.769331,3480.578589,2988.812338,3256.582194,2417.331266,2754.029324,2504.496294,5255.515745,4390.597067,3973.011605,4530.63813,5275.665366,4523.76158,4429.091416,2881.33361,3354.56519,1952.764292,3319.182209,3103.955595,3456.408993,3640.226123,3257.842563,2944.162907,3475.256391,3218.825449,4290.726172,2881.33361,3992.730913,3269.344352,2678.816274,2748.203791,3278.527432,2565.560516,2912.458,2254.068944,2452.362498,1954.801244,2344.309245,1657.978673,2355.737361,2103.33517073,2241.66763174,1979.507271532044,2356.011997766409,3016.797704568953,1885.170256976082,1329.985891054066,2682.009998948994,1431.442666059891,1682.280954251122,2091.713260255799,1266.93582324,2208.00389898,1849.393162360001,3090.445447210001,3574.470366719998,2865.245221350002,3442.388437,2473.660762,1954.287315,1654.247766,1418.794958,1065.428962,1277.036165,1051.460461,907.827071,986.054674,1470.643408,2154.360434125899,987.415344,1437.329266,775.411832,540.103096,1102.18737,1457.254637,947.974909,770.579151,1612.20022,1265.527185,1269.062048,1704.64936,1886.740228,1918.963003,2582.016998,38.326988,1488.280292,2302.231306,1228.8,1195.152253,1630.15941,1841.864248,1504.069139,1350.011344,1759.691524,1736.85224,1448.778711,928.714975,845.324271,1326.070423,1945.597515,1681.505306,1849.913738,946.147824,1380.309898,960.484285,1351.384496,1804.732437,1008.682578,1544.006417,1538.620435,805.361018,989.878572,512.01849,1012.602046,1519.418931,1346.976304,1391.216472,2330.562625,1616.810299,2128.258798,2187.479193,1385.121959,1583.884326
2710113-14-1911,Essence d'avion et Kérozène,287.5,562.2,284.6,902.3000000000001,426.6,944.6,463.6,640.2,767.8,303.3000000000001,471.1999999999999,146.3,421.0,199.2,364.1,764.1,969.1,483.3,752.5,910.4,15.29999999999982,21.5,381.1,319.0,708.1,1158.0,808.5,369.4000000000001,1283.2,702.9000000000005,136.8999999999996,343.8999999999996,848.3000000000002,691.3999999999996,48.60000000000036,1122.900000000001,410,685.0,300.0999999999999,597.4000000000001,0.6999999999998181,475.179833,1468.694176,1323.304828,3228.649784,3076.804636,5282.605338,3007.791605,412.180783,1065.639898,409.857,100.721106,506.792044,1087.35532,274.541226,65.628791,156.494,140.729244,416.500897,652.980727,696.215086,38.788493,415.990702,170.387949,0.0,424.387467,465.762936,939.262917,769.385412,188.728098,564.798809,689.907687,983.069743,0.0,415.990702,593.467978,220.15575,599.136477,871.685001,465.95288,571.791027,551.652832,676.400028,1142.577051,400.943075,966.900337,305.368137,1034.496755,811.599542,828.349294,750.032303088,854.13306,8462.365765,560.126605,777.828153,545.195515,948.380615,393.049919,0.0,560.972573,1272.82353603,773.887659,770.746801,981.314501,939.023782,968.66521,0.0,362.216145,771.190293,1299.139824,561.085893,1020.320455,394.426551,604.727249,1201.848168,862.201144,7.28845674,548.80203,139.371808,440.898376,0.0,120.95235,28.141847,287.475897,177.642029,269.035211,1.138072,298.304603,291.517552,0.0,274.21947,68.765125,0.0,171.996501,214.133943,210.7,0.0,383.294645,0.0,476.627131,402.196348,1939.652827,1661.922784,0.0,725.174123,800.334924,,792.855058,315.561357,,12.899424,1511.250243,949.981013,,1000.983285,,833.332188,0.0,0.0,1379.103531,722.288597,0.0,919.648856,9.872944,,2241.117257,0.0,760.632619,1197.617987,,1716.016447
27101111-15,Essence autres,1733.8,1724.8,1651.5,2363.7,925.1999999999998,1885.0,1925.5,2641.1,1933.199999999999,2177.700000000001,3735.400000000001,934.1999999999971,1565.1,1474.4,1075.7,1926.7,966.8000000000002,1037.900000000001,1945.9,3205.700000000001,3718.399999999998,2805.0,4684.300000000003,753.6999999999971,2325.9,1646.9,3106.099999999999,3350.4,4052.200000000001,2312.400000000001,8679.599999999999,176.7000000000007,2633.0,6468.600000000002,1737.399999999994,1055.700000000004,1808.8,2802.5,2758.8,3335.0,2121.9,2132.66243,780.697885,936.531966,629.316276,766.638335,0.0,0.0,3388.5,2429.575069,4458.478908,2391.791569,2843.943116,4971.395528,5170.421129,3613.11563,4269.411067,3127.553518,3102.732381,6399.663175,4484.935269,332.828193,4022.002257,4074.522635,19361.243945,6337.730879,5500.134293,5313.151771,7370.541058,6373.194513,6216.361148976006,9126.288708,11407.083621,1175.039717,4022.002257,13608.882697,8785.479642,11600.178113,10442.924041,6935.723264,6577.190465,7095.439972,10379.459017,7707.205944,14512.490777,7780.422511,7356.176949,10227.6954938,8808.948922,9791.081895,10520.091253,10149.956201,0.0,10495.420568,3477.991383,8961.025572,7674.620529,7919.631097,7842.425525,9401.68671,8488.775953029999,8781.514631,11558.609465,9270.56899,11058.538572,8474.092676,8431.327931,8974.360492,16185.565098,11087.389019,11213.973427,8922.873426,10257.71235291137,14790.547284,15080.36765,14489.116111,18336.8634736,15052.370381,11834.21851914729,16449.715602,5224.382943,5352.728305,8235.915956,4487.546889,6250.793289,7007.389235,7619.526778,8730.145724,9082.885633,6986.563924,7831.878212,7734.860138999999,8122.1017,5386.705298,6419.966655,5419.7,5811.994467,9105.009799,4268.709388,9612.478167,6546.971173,12982.590887,12187.371025,7673.861428,8959.340225,9161.334381,8484.246338,15407.758755,10698.78381,6398.069057,11873.588817,9071.615004,10180.219974,15007.460871,3752.908867,10782.14447,9573.675569,10582.894786,8038.21934,9820.276938,9180.799646,9517.503863,10794.204515,5504.165235,10319.338282,13775.100438,14477.104562,9238.914211,9978.418031,9955.870546,13903.76138
27101921-23-31-39,Gas oil et fuel oil,1822.0,2071.3,2019.7,2018.3,1469.8,2498.200000000002,2408.799999999999,2711.999999999999,2793.400000000001,2405.700000000002,2570.799999999999,1788.0,1857.4,1557.7,2277.6,1723.300000000001,2207.1,1011.0,2767.199999999999,3824.300000000001,4003.699999999998,3042.200000000002,3641.999999999998,1292.300000000002,2446.9,3046.2,3959.6,2887.9,3961.4,4030.100000000002,8598.099999999999,7049.099999999995,4645.700000000004,9885.5,3303.0,3189.599999999999,3548.6,4053.7,5256.7,3395.5,2135.099999999999,2410.083195,870.975738,240.570244,662.311586,1720.990743,207.630561,201.859244,6549.9,3109.659,3880.067,3621.42,3769.677,6058.118,5740.982672,6811.902309,6541.922113,4386.148736,3100.524828,7471.201949,7436.122298,466.429081,8018.689808,8403.871247,7245.657661,5089.59033,11140.864001,6311.301418,9831.619372,8992.706377,9237.486662,19733.168742,9049.108069,8626.170585,8018.689808,6333.118756,7410.704298,7438.337618,8446.203771,8433.273252,7489.083122,10092.786871,9492.289199,8573.279691,12473.107338,11253.696055,6780.38057,11526.151752,7165.67856,9364.263172,9389.93326629165,10154.897376,775.189417,10515.597404,11719.573335,11387.20619,7665.195763,9648.345126,10496.891696,7474.868253,11241.867,10478.13602,10168.263617,12440.196263,11099.872847,12455.593361,9544.436542,9780.638216,11921.60823,12838.363411,12336.33199,12339.201234,9344.056695,12704.036023,15869.525866,15357.255387,13084.3636882,13644.34566372173,10839.479422,13640.328371,6342.771366,3769.41069,5943.818456,5284.264188,4296.115958,5701.537897,5733.173497,5863.491985,8265.801783,7671.573879,6653.960303,8228.656249,7258.998054,4410.398573,5731.851366,6816.5,5453.312774,10571.541341,4495.974521,9739.96837,10567.806564,14775.166794,11526.36204,14908.074668,9977.148458,13427.115314,14535.695907,7250.876117,14369.062928,8984.84497,9216.546544,9545.493671,18177.115471,12653.029394,5979.87961,11271.640223,10329.72954,13357.18065,12888.004598,13620.953389,10090.105244,13021.628556,20408.52881,3499.302009,12913.369482,14931.217799,14380.367655,7319.13074,11956.043844,17109.962664,14719.503768
27101912-14,Pétrole,73.7,37.39999999999999,0.0,238.1,38.10000000000002,243.4999999999999,91.10000000000002,83.10000000000002,0.0,187.1,0.0,86.69999999999993,37.2,41.3,0.0,96.4,80.4,87.59999999999997,181.1,328.9,136.7,0.2999999999999545,0.7000000000000455,48.49999999999989,0,240.4,332.8000000000001,121.5,65.69999999999993,0.0,143.1,359.0999999999999,139.8000000000002,548.3,49.59999999999991,131.3,100.2,307.1,37.39999999999998,75.30000000000001,18.79999999999995,144.602994,2707.604244,3045.890799,0.0,0.0,0.0,0.0,275.7,229.8,338.8,312.4,46.5,356.2,396.444428,221.837948,165.507898,250.162018,355.057635,565.34588,164.791371,4544.268241,172.483378,535.097809,0.0,873.222408,60.79594,361.822483,460.160148,413.637538,333.007366,786.623281,353.972171,47.156167,172.483378,493.56198,52.53823,467.668788,612.152646,346.411219,419.166465,746.034819,627.284181,802.886867,341.716636,256.705346,684.022205,951.109849,246.346417,514.7697561499999,356.593532,329.174751,0.0,627.567932,638.290703,358.568351,502.87631,445.925268,460.371335,224.284045,389.3342,0.02383763,54.815177,117.468412,173.162438,0.0,0.0,160.4365,,77.638912,302.279974,70.834908,40.641934,40.641934,161.097386,157.464407,80.646096,126.631336,172.772501,66.717634,0.0,0.0,27.522219,102.244243,64.869466,64.907722,0.0,41.383031,81.97656,42.339868,78.635776,42.485567,350.738715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.375915,,0.0,,0.0,0.0,2.42838,0.0,0.0,0.0,1.887342,47.398707,,0.0,1.887342,0.0,0.0,0.0,4.789376,,,1.499567,0.706255,2.026442,0.0,2.161538,,1716.016447
2710119-1910-19-26,Huiles  et graisses,106.9,96.9,277.6,330.5,36.79999999999999,29.40000000000002,210.0,211.2,34.0,147.9,60.90000000000002,127.5999999999999,68.10000000000001,229.5,173.1,195.0,21.89999999999991,358.4,54.60000000000002,28.3000000000001,223.4,73.19999999999986,548.4,489.8000000000001,298.9,47.80000000000001,235.4999999999999,35.90000000000009,241.6999999999999,31.39999999999998,550.1999999999999,262.1000000000001,57.79999999999995,-230.0,819.0000000000002,240.3000000000002,27,715.9,45.39999999999998,186.3000000000001,83.20000000000016,254.60598,99.337341,36.805175,0.0,20.591679,0.0,17.990588,148.7,251.86,738.8280000000001,265.12,19.949,84.597,182.810965,149.519538,130.560657,876.7346419999999,183.249482,962.876029,208.071851,558.384344,936.068559,331.150096,265.641598,228.879935,128.396584,308.739104,400.511165,231.991821,479.617634,347.677866,362.080705,41.345323,936.068559,269.458377,589.146563,408.568889,175.139748,323.285942,780.644138,193.864508,620.802157,538.488531,447.248368,286.440218,631.367329,128.584928,618.9215729399999,232.72411338,619.333490314424,385.1940345880641,11353.15246323321,296.7471976669011,8287.350580545824,611.092647835581,268.540751132219,535.2323612017119,230.058504160452,644.1216784599999,217.2999674,1199.23228198,247.50275607,625.64749295,420.5998152199999,425.65994,749.6154849999999,681.445516,761.3450430000001,287.11931,623.087208,979.236334,304.989365,280.744638,246.819052,264.10438,690.3583949869999,587.060265,272.711265,182.513915,848.0984289999999,295.8525720000001,538.255226,390.181118,851.3288810000001,598.4071,644.378753,215.214238,443.010078,307.3372909999999,360.682395,295.888017,294.176524,554.702047,642.95402,725.4,588.9339630000001,530.875362,523.3008120000001,564.647725,837.860545,916.1758469999999,461.359511,711.94349,529.465091,879.5338569999999,240.286516,505.352172,937.568673,263.90782,44.655816,31.66719,31.991505,1046.06092,409.791206,413.803103,64.547163,108.726053,17.558438,511.607528,358.531832,662.390102,429.963959,764.271195,547.219091,239.23216,112.253024,75.877069,1124.848561,479.714502,979.551845
