Rubriques douanières,Dénomination des marchandises,2006-01-01 00:00:00,2006-02-01 00:00:00,2006-03-01 00:00:00,2006-04-01 00:00:00,2006-05-01 00:00:00,2006-06-01 00:00:00,2006-07-01 00:00:00,2006-08-01 00:00:00,2006-09-01 00:00:00,2006-10-01 00:00:00,2006-11-01 00:00:00,2006-12-01 00:00:00,2007-01-01 00:00:00,2007-02-01 00:00:00,2007-03-01 00:00:00,2007-04-01 00:00:00,2007-05-01 00:00:00,2007-06-01 00:00:00,2007-07-01 00:00:00,2007-08-01 00:00:00,2007-09-01 00:00:00,2007-10-01 00:00:00,2007-11-01 00:00:00,2007-12-01 00:00:00,2008-01-01 00:00:00,2008-02-01 00:00:00,2008-03-01 00:00:00,2008-04-01 00:00:00,2008-05-01 00:00:00,2008-06-01 00:00:00,2008-07-01 00:00:00,2008-08-01 00:00:00,2008-09-01 00:00:00,2008-10-01 00:00:00,2008-11-01 00:00:00,2008-12-01 00:00:00,2009-01-01 00:00:00,2009-02-01 00:00:00,2009-03-01 00:00:00,2009-04-01 00:00:00,2009-05-01 00:00:00,2009-06-01 00:00:00,2009-07-01 00:00:00,2009-08-01 00:00:00,2009-09-01 00:00:00,2009-10-01 00:00:00,2009-11-01 00:00:00,2009-12-01 00:00:00,2010-01-01 00:00:00,2010-02-01 00:00:00,2010-03-01 00:00:00,2010-04-01 00:00:00,2010-05-01 00:00:00,2010-06-01 00:00:00,2010-07-01 00:00:00,2010-08-01 00:00:00,2010-09-01 00:00:00,2010-10-01 00:00:00,2010-11-01 00:00:00,2010-12-01 00:00:00,2011-01-01 00:00:00,2011-02-01 00:00:00,2011-03-01 00:00:00,2011-04-01 00:00:00,2011-05-01 00:00:00,2011-06-01 00:00:00,2011-07-01 00:00:00,2011-08-01 00:00:00,2011-09-01 00:00:00,2011-10-01 00:00:00,2011-11-01 00:00:00,2011-12-01 00:00:00,2012-01-01 00:00:00,2012-02-01 00:00:00,2012-03-01 00:00:00,2012-04-01 00:00:00,2012-05-01 00:00:00,2012-06-01 00:00:00,2012-07-01 00:00:00,2012-08-01 00:00:00,2012-09-01 00:00:00,2012-10-01 00:00:00,2012-11-01 00:00:00,2012-12-01 00:00:00,2013-01-01 00:00:00,2013-02-01 00:00:00,2013-03-01 00:00:00,2013-04-01 00:00:00,2013-05-01 00:00:00,2013-06-01 00:00:00,2013-07-01 00:00:00,2013-08-01 00:00:00,2013-09-01 00:00:00,2013-10-01 00:00:00,2013-11-01 00:00:00,2013-12-01 00:00:00,2014-01-01 00:00:00,2014-02-01 00:00:00,2014-03-01 00:00:00,2014-04-01 00:00:00,2014-05-01 00:00:00,2014-06-01 00:00:00,2014-07-01 00:00:00,2014-08-01 00:00:00,2014-09-01 00:00:00,2014-10-01 00:00:00,2014-11-01 00:00:00,2014-12-01 00:00:00,2015-01-01 00:00:00,2015-02-01 00:00:00,2015-03-01 00:00:00,2015-04-01 00:00:00,2015-05-01 00:00:00,2015-06-01 00:00:00,2015-07-01 00:00:00,2015-08-01 00:00:00,2015-09-01 00:00:00,2015-10-01 00:00:00,2015-11-01 00:00:00,2015-12-01 00:00:00,2016-01-01 00:00:00,2016-02-01 00:00:00,2016-03-01 00:00:00,2016-04-01 00:00:00,2016-05-01 00:00:00,2016-06-01 00:00:00,2016-07-01 00:00:00,2016-08-01 00:00:00,2016-09-01 00:00:00,2016-10-01 00:00:00,2016-11-01 00:00:00,2016-12-01 00:00:00,2017-01-01 00:00:00,2017-02-01 00:00:00,2017-03-01 00:00:00,2017-04-01 00:00:00,2017-05-01 00:00:00,2017-06-01 00:00:00,2017-07-01 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,2017-11-01 00:00:00,2017-12-01 00:00:00,2018-01-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00
8301,"Serrures, verrous et cadenas",34.3,11.1,15.9,51.2,7.2,36.1,31.9,16,43.6,34.4,2.3,16.5,15.2,2.3,42.4,14.8,44.2,35.2,17.7,19.9,18.3,38.9,9.8,37.9,26.4,10.3,818.7,-718.5,56,5.1,107.3,47.5,8.4,14.3,40.2,55.6,23.3,42.6,45.5,13.4,4.9,36.003147,36.608385,14.9986,19.816781,52.259227,2.844116,0.126373,22.120507,11.862875,14.239999,60.004996,14.858021,15.81329,9.753309,49.165372,52.256234,69.128351,32.372173,53.3425,49.724455,20.254831,40.559945,812.487631,24.60705,28.545802,86.283089,58.596518,18.310889,48.328721,10.041703,58.071985,37.939856,27.914025,40.559945,36.761455,23.388234,30.320964,27.87441,37.008416,229.893928,30.721807,31.147502,33.865243,192.033178,43.638554,63.101322,13.067081,29.49963246,311.1826326,91.61176121,70.71856448,39.96138458,49.39885508,94.90745478,82.36474535,57.19337473,57.77635942,34.54349524,23.3434213,42.5808205,110.1791962,51.31379033,72.134266,62.73512941,57.823952,69.344252,102.162531,167.337848,55.235973,99.971802,39.756818,5.873243,79.553159,48.777434,99.88964,27.96826623,78.364966,138.402053,105.734794,58.963338,76.131479,127.013966,91.215769,82.604716,44.554411,38.362974,104.357759,35.412576,37.234096,87.791246,74.931445,51.069581,65.203855,116.239467,98,24.539869,79.577445,92.708132,73.579386,47.593704,27.286109,18.116836,41.882011,41.067771,71.947347,42.02569,16.642481,30.074305,37.183778,40.738804,37.791427,78.759039,26.017413,127.434345,21.054578,82.558143,90.91039,41.463194,42.84613,60.462311,57.49689,100.397228,37.370209,102.594994,33.500895,74.396962,58.743762,77.447952,123.567604,46.011025
84,Engins mécaniques et pièces de rechange,1139.9,1666.3,2334.5,3546,853.9,1779.8,1182.9,1052.7,1083.4,1378.4,1367.8,1327.1,1238.2,1305.5,1408.5,501,1058.4,1305.7,1485.3,821.2,1070.6,1034.7,4397.7,1249.3,1606.9,1814.4,-3265.2,23528,2009.9,1559,3046.7,6031.1,4601.4,2314.5,2275.3,2057.8,2303.4,2735.6,3153.1,5795.8,3882.4,1952.314478,1776.210675,1290.58054,1526.913224,2829.603724,3385.060331,2470.600675,3911.904143,2380.842121,3172.739501,1827.91001,1100.490237,2131.659598,2189.315088,2868.296881,5641.82567,3423.111982,2140.12825,2298.878945,4344.024152,2840.234096,2751.32174,2443.026581,18259.78263,3781.053486,3110.906665,3773.763283,6961.216103,9339.785265,9971.751907,7667.552626,9240.384395,5963.378367,2751.32174,7369.419302,5865.448114,4873.411075,5386.356222,3249.211642,9632.865992,4710.461862,5951.417864,3416.885261,6208.06195,4423.30557,8328.88542,4186.336395,4209.989001,5448.587317,6265.844815,24355.37089,9779.081566,5151.931713,4001.219191,9415.134835,6214.331288,2619.149723,5403.382746,7695.148178,3605.264345,5584.423459,2680.401666,6413.196178,3001.726856,5579.350106,8677.58366,3029.272717,44295.41536,12638.60316,14062.87876,5779.240384,5826.405938,4629.27009,6120.145282,5824.175477,4430.705974,4449.868342,2298.346299,4941.192672,2918.134873,4079.870942,4816.61104,4240.076201,4749.987048,3726.152381,5144.727153,3218.73249,7811.694305,2730.706304,5673.885165,3857.436631,5267.893738,4418.931143,3766.451636,3693.2,1959.903917,4471.219791,2273.679419,3263.815341,5109.134213,4258.001358,5697.201293,4140.99466,5877.152613,8040.653143,8108.1113,5877.692006,7603.396525,6323.02818,8022.413207,7579.873571,3592.286024,5089.558211,10047.95591,7283.931724,5604.950899,12746.43969,5485.488225,4891.848828,3690.770122,5339.900648,7624.92932,6183.599238,4353.18317,3558.484746,7538.424079,9073.890354,8773.88205,6971.017886,8310.347032
8501,Machines génératrices,10.9,23.1,9.5,15.8,23.6,4,10,31.2,53.3,21.9,25.7,0.9,23.6,1.3,0,34.6,59.2,22.7,5.7,0,5.9,49.2,0.5,0,74.9,11.1,-85.6,161.4,134.3,4.7,107.8,54.2,1,251.3,1.9,158.9,10.6,180.8,128.1,1.6,12,28.850883,4.574756,18.03627,0.865037,30.731382,1.774429,11.460848,31.542139,4.879536,12.285009,90.302935,3.739244,10.566704,25.888922,4.680876,4.751791,102.194459,33.714232,8.78969,27.325284,217.109254,8.299391,68.950105,1734.372565,46.822675,31.911927,25.647618,61.075655,46.836332,127.662565,847.181397,37.993756,0,8.299391,142.550447,24.723996,293.474613,51.543459,85.047882,14.650383,229.002978,30.594518,7741.824619,616.396341,42.581264,412.11436,192.459727,50.09355238,9.03587135,283.2463933,45.08478829,106.1852064,0.03793598784,20.8870023,8.108859727,83.61716187,23.88039573,210.0475734,66.70218575,25.12253104,7.05882321,9.21895141,6.0664153,32.01109181,81.385686,5.66524,180.92577,498.721415,2597.701765,702.980569,357.507041,7.182914,86.77802,5.458399,6.914228,38.52723024,0,42.045399,9.713956,19.570604,4.507286,2.277613,47.102108,54.471498,5.631401,39.982806,47.980639,25.990092,0.46713,0.642473,6.536806,45.238269,9.635315,202.666506,80.1,15.86694,0.151793,2.487484,414.920975,9.430545,12.604157,62.86529,35.167218,33.28589,68.030998,16.724307,19.768409,5.500507,11.99466,0.811319,19.626656,73.141166,23.917316,2.372221,28.084246,78.185713,69.730295,19.201949,48.732288,21.58317,1914.510954,41.027687,228.725885,21.86582,530.039373,10.110831,17.176119,34.185957,42.60533,8.272884
8504,Transformateurs électriques,296.9,190.8,97,17.8,67.8,15.1,157.9,70.3,69.7,216.4,303.8,40.8,13.6,10.4,318.4,3.8,52.1,48.2,27.6,68.6,22.1,13.2,6.2,105.4,46.3,16,-20.5,120.3,19.5,40.7,69.8,18.4,31.1,237.7,33.7,158.2,936.8,46.7,586.5,368.8,27.6,316.678631,130.023933,115.428597,17.781125,11.896179,34.605721,143.57855,53.654076,19.224906,1032.816989,687.508298,8.097873,300.811281,415.327149,717.456673,556.358892,290.338339,368.998032,379.271396,50.438745,41.855006,47.354927,98.466753,473.70845,238.478272,83.088325,128.346584,120.473747,117.406402,635.487045,1095.221293,201.379256,243.173308,47.354927,586.046855,238.83773,292.919532,133.837216,65.540719,174.019252,162.432608,948.309468,298.850386,190.523887,407.527663,2004.07537,372.042987,187.3954252,375.2807574,89.54693036,301.8857677,56.21049576,686.9576935,291.9168891,336.5319625,239.2625125,184.8740845,86.78451883,211.8247971,698.9498271,77.74584178,0.15296074,96.09811677,130.9244878,134.424598,195.37219,451.130249,334.360659,1177.122627,1028.935137,308.055588,673.32135,145.335707,50.233441,72.092755,90.63250135,231.515783,120.765514,216.984888,119.049986,109.555748,139.881152,278.273317,587.297803,137.290773,375.351343,697.006376,73.684176,55.143043,132.532315,78.91144,37.553206,62.682894,226.407966,52,105.205128,1017.556726,302.449722,178.838902,229.114704,162.309783,719.012076,141.669375,108.746276,362.73913,113.691463,355.247652,102.36516,22.906778,199.710346,487.810579,128.255957,48.90704,75.47651,95.876694,165.005579,428.410739,345.413346,68.656201,96.357391,66.151591,242.409156,639.107382,289.429364,337.196806,137.099957,167.663944,663.243735,740.601469,282.466308
8506-07,Piles et accumulateurs électriques,151,398.6,298.5,163.4,112.1,223.8,238.1,131.9,232.1,91.9,160.3,146.9,104.1,247.1,186.5,252.8,110.5,156.3,151.7,226.3,35.2,74.6,116.7,55.2,290.9,87.3,-377.7,962.4,492.8,115.2,342.2,139.1,312.9,249.8,108.2,64.7,172.9,329.1,430.4,429.1,96.2,343.154299,274.798211,146.32206,183.650662,182.029577,82.071716,129.441511,1014.57598,170.295396,239.968802,186.641084,32.963207,160.571318,154.594821,404.089839,100.566673,273.289444,359.980229,226.144662,639.678919,640.640998,759.840237,423.465285,146.412064,453.545558,394.480129,294.045917,478.592913,703.483157,,656.866726,425.411089,441.099615,759.840237,1011.501705,117.586213,747.556321,1004.287591,157.166577,398.029865,384.134976,185.265146,958.862875,863.501981,429.932061,504.045278,652.996548,567.9241274,278.6673891,513.3349811,224.7903696,363.234377,347.8080785,825.7990633,236.8368801,269.6835465,162.1172739,613.9046567,152.7866455,428.6377142,440.3730837,409.8947625,212.2421724,3528.953867,550.861799,523.46154,368.908127,772.876975,306.074513,624.073261,337.205756,361.885446,445.945153,458.441737,260.431304,268.4737078,565.615756,480.903819,748.804576,285.13597,576.622327,945.567868,547.850072,615.769412,687.25312,705.523964,1783.633756,526.414448,647.709972,397.651493,401.12205,751.318883,933.640467,90.901274,297.9,582.323425,793.783683,571.613649,856.337836,1272.586357,449.668891,1496.642703,1054.223599,567.823137,516.406389,1840.136953,910.086551,453.427858,352.982547,1216.991864,471.597397,513.875449,185.251016,492.499164,1014.225229,333.591522,810.309319,644.36076,2956.6342,494.33723,865.896665,698.988401,638.687783,836.299749,615.476266,1220.944956,1696.65577,932.615119,1094.124244,647.453123
8525-29,Appareils de radio,124.9,292.5,391.4,1387.5,573.4,95.9,278.6,252.9,164.7,384.8,108,939.6,135,155,696,38.9,491.9,278,343.7,313.3,128.7,103.9,144.6,93.2,231,335.6,-563.5,1228.4,297.4,360.8,115.2,63.7,6951.1,1313.7,737.7,1838.6,6691.2,5504.1,3303.4,1099.9,1017.7,645.517797,962.470312,490.107532,1109.47837,333.315507,743.033619,1289.82478,327.553154,413.017184,177.677402,3524.352929,33.49242,220.211672,403.903386,1001.713406,132.561951,145.26134,456.993696,612.010835,207.735579,1252.364115,174.540214,69.998393,2707.376362,277.728961,598.44414,96.312435,535.572078,362.84853,122.417196,359.132797,175.409893,117.549397,174.540214,97.241373,168.907686,184.507194,494.275653,1481.234102,163.316813,701.999072,108.611242,408.132749,145.850437,193.455655,270.336361,107.288778,129.1387206,101.3033029,170.367767,238.3165187,377.7833011,135.0119375,2302.929396,278.6651363,270.8292482,138.7265548,211.6330587,133.2432431,159.2215158,583.8396539,1087.509472,149.1779766,119.8372481,279.644116,208.969232,590.486683,1899.691863,264.923122,547.612474,265.430177,87.055717,89.863183,198.799659,122.898676,105.4110701,113.541367,202.215452,172.863299,151.131262,144.68733,158.978923,1507.733914,144.43451,373.690485,333.497913,8313.020113,2372.037049,270.110202,735.51966,326.764883,531.547477,511.428718,635.777245,163.7,396.465413,208.225142,356.884987,381.368437,309.996718,204.694233,228.374652,247.446625,384.476677,192.174955,406.203658,743.294794,1076.970322,404.222089,395.486593,396.379462,655.900618,142.188301,496.729744,443.638177,356.026436,458.892151,239.522963,299.875877,436.483434,522.930469,467.882877,219.598877,336.611801,221.703412,741.372529,390.691462,340.145827,218.798807,892.433851
8701,Tracteurs,80.1,88.3,0,29.9,227.6,0,0.9,0,46.4,0,0,82.7,20.5,6.9,114.6,0,77.5,112.8,252.6,0,47.9,0,0,301.7,-,0.3,51.1,-51.1,0,0,0,0,0,0.5,5,0,0,0,9.8,37.2,121,221.370933,0,5.166716,0,0,0,0,20.615047,3.306805,56.388826,1.261781,0,0,195.360592,132.529634,9.590604,149.137331,12.843006,0,20.362791,2356.960578,180.256532,0,6.869662,1.452538,0,190.700619,326.883513,0,157.234464,2.684425,341.34512,14.583564,180.256532,0,26.129606,155.076628,51.873614,3.53948,0,1.300634,0,18.059184,139.896854,11.048608,0,0,52.2275428,0,343.5972525,0,0,237.7258669,2.162012566,174.0924541,35.42406663,14.10349572,84.74003113,0,0,102.8730851,286.6556574,0,194.8595174,24.648966,222.182042,7.028305,,184.508033,53.316775,1.551265,536.282576,0,248.941436,20.160476,0,0,57.926094,0,0,0,54.166674,18,44.10979,0,0,77.462163,0,216.5772,257.966876,319.059668,276.213044,18.541554,2.07336,20.7,0,3.254398,0,0.061769,212.67116,0.284345,0,0,18.725424,0,,65.278823,2.2523,94.220016,77.652419,3.797587,0,45.097096,88.220697,,19.392176,0,0,0,0,0,91.429148,594.797751,165.974085,1.50803,142.211772,84.28891,,5.480022,447.514424
8702-03,Voitures automobiles,928.8,1982.9,2848.4,1169.3,7788.3,2539.8,669.9,1193.8,2598.5,821.3,1684.4,1340.4,519.1,4201.7,615.3,1643.9,700.4,2203.2,693.8,1010.4,1205.4,1077.5,989.9,796,1363.4,1088.9,2616.8,-132.1,817.8,1506.9,967.2,759.5,1247.5,1671.7,1239.6,1710.8,1223.7,1224.5,1659.9,1170.2,1901.6,2080.149495,1654.235167,2065.740643,1481.703736,865.279222,594.295268,453.706974,1517.842874,1899.286224,5394.527733,1303.774589,1682.070565,2498.617869,1764.814982,2738.845686,1891.866786,8287.144373,4190.210305,2997.446296,1643.303494,583.220559,1563.089817,2027.524185,1880.016593,2037.433646,1846.254816,1540.612917,2210.663777,2052.430172,1692.337267,2231.282745,1866.066545,1864.458092,1563.089817,2259.08198,1183.97736,2413.940102,1770.863887,1940.021574,1326.448952,1613.060329,1788.532187,6325.156578,3714.051315,1831.409235,19671.38904,10178.32776,3156.10599,1888.912259,2241.405874,2045.096507,1966.712211,4262.554314,2773.255422,2107.433945,2318.725227,1780.079874,3632.479176,3278.451954,1993.58456,2565.98149,2911.757551,2274.316368,3640.314828,3655.248535,4226.444504,4164.21859,2778.53792,3012.691913,3394.27989,3815.96455,2482.421867,4139.548788,4657.214527,2202.094848,2929.459615,3576.159773,4180.105565,1980.413438,2810.985379,2605.899331,3368.992056,1779.383266,3712.296935,2491.008532,5463.719275,2399.944451,2059.85749,2046.567648,2195.907666,2203.68772,1653.307744,7050.3754,6984.64717,3626.2,3694.100726,3629.378544,3765.137361,5126.605826,5232.470783,17.757779,2558.675249,5426.826324,2755.237598,2966.080927,4099.644222,5934.881137,5396.186436,5514.097762,5069.563233,4642.219308,4221.853815,3569.579585,4262.776016,4357.64946,6393.830464,3693.776691,5184.042475,8374.368256,4192.607067,5117.553354,9214.256935,7892.503079,5751.382937,7303.460955,7322.531409,5159.139696,10709.99579,6828.046215,10845.26165
8704,Camions,2267.8,2315.2,1275,234.2,1208.4,813.9,506.7,1506.8,4358.4,327.3,3447.1,1963.5,917.2,1291.2,653.4,1253.4,647.4,1426.4,287.6,5188.8,1155,752.1,1263.2,584.7,220.3,1077.7,2204.6,-879,1298.3,504,301.4,173.7,355.3,655.7,1577.2,554.8,891.9,415.9,627,486.9,394.8,799.658768,1124.117713,765.242642,728.186479,528.476027,679.177326,358.462766,1907.449147,255.403865,1359.085706,392.166256,340.056871,460.655545,385.447159,1096.387321,886.838176,958.969583,579.322025,1771.850151,634.642468,583.220559,770.930458,619.593189,763.775111,1123.362384,774.771932,531.985141,635.584163,811.43763,733.340506,975.119163,645.634127,1430.334928,770.930458,1616.282028,1944.007669,643.158104,607.956642,1926.091437,729.300463,762.431326,3817.481014,3203.280985,2801.177103,1535.278337,647.487257,1098.476813,2117.42819,1344.700551,700.502657,642.3471347,456.9576593,1973.318441,413.21274,513.3290689,1234.266437,0,2233.051715,378.4550943,1150.175249,890.24372,607.8305811,500.1627302,1779.879533,1278.181945,2177.427541,1307.901016,5636.934344,1007.952868,1791.494482,2237.030096,241.354848,615.253668,669.666917,905.654723,874.776377,7796.894648,809.878915,1810.811123,1029.955053,2826.985971,900.413365,915.97212,1284.903394,621.226718,796.082595,775.365801,2095.407782,804.558765,432.150104,824.189252,905.824846,1334.595998,3315.567745,812.3,774.096809,1768.47726,179.713099,555.533667,7989.895256,638.511381,1647.912187,3077.587969,1049.564641,1678.547167,1111.744106,1879.246826,2064.852474,3324.815939,2112.140156,1257.904216,1869.824668,1915.062705,2078.549117,2529.857935,2900.562165,1397.505226,2492.139523,3999.176264,4031.047441,4029.822128,3887.482435,3366.574658,2530.251411,2803.752085,1922.562371,2695.285421,1136.704886,3810.884021,1564.46843
8708,Pièces de rechange pour véhicules,80.9,156,206.4,404,152.1,247.7,130.8,180.2,362.6,218,200,201.4,298,201.3,323.1,38.8,231.8,410,149.1,147.2,245.1,689.6,408.9,476.8,467.4,415.2,-739.6,2576.3,433.3,868.4,92.8,441.8,574.5,611.7,277.9,350.8,673,251.9,378.3,378.2,740.6,607.145696,288.767723,511.540908,1192.834444,703.160515,707.681435,297.112216,427.394573,486.584881,446.277872,436.840409,612.800829,220.030869,268.634064,1002.013468,903.487899,1289.330556,1489.058655,1617.719889,758.806471,891.254912,507.099023,556.501745,817.160905,937.611256,588.356672,1113.516051,878.170667,365.130581,719.029116,1137.0495,419.379425,845.510621,507.099023,1070.129558,1835.542492,527.283571,1098.757205,627.799443,741.935128,1037.888468,698.654623,802.052595,957.453834,749.057614,18742.27639,1238.271123,668.3000042,1125.349489,768.9807878,529.3021934,1042.634867,979.5421572,590.3825963,753.2654099,519.2471802,492.5287618,958.2122631,957.647677,629.0760489,762.5006504,1103.882607,738.7426144,553.4473177,553.855663,1263.539672,917.955521,810.069908,734.845425,618.504732,504.278017,358.688344,548.246385,282.407196,314.48799,868.2584104,1286.217294,1086.326458,333.34834,497.294473,440.772684,3316.741026,666.306229,2396.765704,414.491409,544.155852,257.321348,435.782338,424.472497,430.250895,228.930693,297.870515,712.952813,496.311451,300.7,441.993536,1607.959165,400.559839,715.561809,334.177092,613.613526,387.219196,461.714997,534.410104,455.55235,720.148599,902.795818,599.966963,516.301291,516.25307,533.657535,536.318489,613.683495,667.78128,294.443425,2375.078473,1286.983998,769.257202,824.026295,923.788968,838.961164,1062.771822,808.158795,563.009622,626.374416,660.028337,501.293102,615.710543,1254.310019,978.550396
8711-14,"Vélos, motos et leurs pièces",328.1,181.4,217.3,114.7,161.4,240,128.4,196.5,174.5,473.6,186.4,371.5,263.5,220.8,58.1,184.6,106.1,169.6,258.6,191.9,357.1,305.6,212.3,213,487.8,244.6,-607.9,1701.3,549.6,860.9,728.4,462.5,503.2,1015.6,436,617,402.6,652.8,909.6,461.3,474.1,275.329755,252.733599,333.457623,226.803066,362.296451,494.873665,385.452203,478.306378,519.741293,775.223571,1087.426438,577.66125,711.235701,629.657847,665.52302,573.814009,638.0784,1103.913535,666.5722,549.017481,389.503913,558.162682,343.694916,776.148917,926.978851,552.302431,812.493593,507.149672,693.074605,1011.568963,453.695281,1137.39909,505.354948,558.162682,527.808611,766.326404,756.732948,455.329053,866.699279,1087.478548,837.571573,502.818605,591.918656,1404.029911,765.745284,1092.143289,439.762178,585.5870343,648.4094511,754.0472239,649.7851727,667.9205263,691.4684225,857.2276642,534.2197161,1163.364727,732.1086935,1248.697658,1493.869504,1250.225607,854.1401938,952.5252061,1209.276225,997.4453525,939.858716,1237.59808,866.816214,2208.706127,1774.104546,1598.65315,1160.518684,1125.652418,1186.676846,1493.286615,393.689932,1451.311594,1565.320255,1402.595456,835.768077,1149.420954,1649.693836,1130.548414,620.413374,620.652096,347.177076,819.959442,1066.2081,853.979253,437.977974,777.084311,597.159257,604.17053,636.616319,674.106044,591.9,834.666677,771.557497,731.28395,994.782811,1136.344386,1154.147686,622.427102,892.225245,707.885309,1111.325,501.55095,862.003522,531.450892,471.804612,1131.231099,1040.468763,945.214881,1040.645501,699.033487,887.287393,1996.56506,1278.614922,1586.18033,1521.184964,1334.764514,765.893685,1202.85181,1215.376456,733.591855,1960.902612,2525.796139,1395.637008,1528.053571,2205.988224,2318.669616
90,"Appareils d'optique, photo et cinéma",525.2,337.3,800.9,1377.3,479.5,975.6,576.9,730.8,163.9,550.7,1691.4,525.3,514.7,201.6,622.2,200,643.5,1362.4,312,237.9,224.8,338.8,808.6,382,2823.4,582.4,-2610.9,3812.9,368.4,524.6,267.8,294.7,850.5,545.1,848.3,438.6,355.3,688.6,717.7,707.7,618.4,297.424954,276.981607,274.356709,741.147919,376.715158,636.827623,227.743599,918.502524,476.58962,793.300063,1270.950713,312.020604,1339.308635,571.938862,779.015827,900.980424,2822.405842,1994.083775,1017.083386,1135.129755,1063.100174,605.52713,464.621849,4877.24101,1201.365039,2180.424072,1194.823196,715.978594,1217.964572,1724.069592,1171.587928,1037.718616,987.890398,605.52713,754.501346,1089.363548,3100.446619,1947.052055,1741.029062,1209.789157,2224.301143,1070.351681,462.100368,1599.869541,1389.619566,1170.350705,979.299724,1503.037999,1797.749805,1206.906719,1197.296652,1952.263362,1824.395274,1473.084162,1953.401359,1056.033917,996.0935331,2090.49042,1005.577018,6715.479552,1429.41362,1975.920018,944.4033775,1232.098642,1581.988555,1086.375252,883.530297,2651.745129,2525.600884,4055.968267,1792.582939,1609.650359,1797.47615,1354.901316,3090.862543,1228.41359,1856.23421,1228.976553,2117.101994,1618.375844,927.742196,1448.199826,618.690938,857.835774,1191.490093,963.060482,1968.385496,1356.144172,885.288232,1746.565775,1669.342973,2686.60934,2852.231306,2124.268322,1291.2,768.119574,1263.516237,2348.186572,1948.909381,2515.719954,1014.726968,852.80259,950.228233,4112.816928,985.994254,992.362631,2666.774466,1462.712397,1662.883946,1645.413525,1893.004268,1071.1865,1487.885643,4590.967391,1324.758166,3612.091766,1649.799288,3010.951378,2376.314107,2717.844644,2791.620194,1529.066036,2782.097981,1191.710526,1613.556453,1144.097897,1282.617954,4234.23181,2343.631545,2395.554466
92,Instruments de musique d'enregistrement,4.1,0,3.6,2.4,0.2,0.7,8.8,3.5,4.2,4.4,0.3,0.2,2,0.5,0.5,1.2,0.1,0.1,2.3,0.7,0.1,0,0,0,3.1,0.6,529.7,-528.8,1.5,1.3,0,1.6,4.9,5.5,5.6,1.3,6.9,6.8,1.9,0.3,3.8,0,0.961169,0,3.264326,2.195042,0.165164,7.830127,12.021429,0.215702,121.674565,9.416633,1.412914,0.392964,0.016899,2.781527,1.634957,9.183591,5.096058,9.048497,4.731742,3.007023,15.730842,5.123364,2.425388,8.691105,9.375037,25.182327,12.284946,6.285,13.558986,18.314045,3.968327,0,15.730842,4.129614,50.149969,337.676266,7.507538,29.192743,24.391369,28.978057,12.708004,17.893325,9.293989,11.361305,2.409836,6.241319,11.74010023,6.35482516,23.64526153,8.541304461,24.76580476,14.59459283,0.8489030588,22.35516584,41.76606115,20.21680299,16.54357055,16.16988372,14.58409532,22.07231245,11.36799333,73.92218432,23.07305183,19.059009,2.551958,28.259693,29.61254,15.902734,88.926396,16.551958,8.332241,0.76204,0.761476,25.626777,19.79698459,5.292655,12.334889,61.689831,13.023614,2.053023,28.055684,9.675952,19.692874,44.598549,47.989973,13.945018,63.541961,21.098059,18.709884,35.004453,8.015497,44.360681,36.76754,0.5,10.53677,45.79182,35.486413,44.920812,34.140434,3.552205,7.671648,61.19453,800.229597,22.121866,18.950977,5.006274,4.182823,22.199037,57.590536,21.652092,38.682746,16.867585,18.023621,15.339897,55.620837,18.176787,10.131364,16.789826,162.223315,12.077072,65.348252,5.062545,1191.710526,5.728469,23.364022,24.723541,15.196068,366.051586,48.938708
